"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.042565167E0,3.062586319E1,-1.132694550E1,-1.054152878E1,3.431278216E1
3.052604167E0,3.828468658E1,-1.533351379E1,9.294172668E-1,4.125163862E1
3.062643167E0,4.183305771E1,-1.854328903E1,7.420069885E0,4.635639894E1
3.072682167E0,4.276651657E1,-2.135234756E1,3.942651215E0,4.796292511E1
3.082721167E0,3.650159454E1,-2.305595490E1,3.758983154E0,4.333674439E1
3.092761167E0,3.088108246E1,-2.310639999E1,6.652615814E0,3.913827119E1
3.102800167E0,2.826646957E1,-2.235571106E1,5.206173706E0,3.641257151E1
3.112839167E0,2.515788391E1,-2.108769791E1,-5.382806396E-1,3.283138547E1
3.122878167E0,2.088322311E1,-1.954216187E1,-7.830366669E0,2.965332595E1
3.132917167E0,1.759845383E1,-1.698952011E1,-9.458530884E0,2.622619258E1
3.142956167E0,1.464868790E1,-1.350282074E1,-6.986870728E0,2.111223786E1
3.152995167E0,9.842931519E0,-9.811646576E0,-7.326963501E0,1.571101854E1
3.163035167E0,4.309388580E0,-6.121370544E0,-1.039228912E1,1.280787572E1
3.173074167E0,5.225633240E-1,-2.820584564E0,-1.329939377E1,1.360524327E1
3.183113167E0,-3.402424622E-1,-5.043013000E-1,-1.149878815E1,1.151486924E1
3.193152167E0,1.420545959E-1,7.171586609E-1,-7.234605560E0,7.271451964E0
