"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.133799500E0,-1.022224274E0,-5.040617981E0,-1.707948303E-1,5.146060918E0
2.143767500E0,-9.309141541E-1,-4.722828827E0,-3.540138245E-1,4.826700641E0
2.153734500E0,1.122066650E0,-3.517984314E0,2.544708252E-2,3.692681242E0
2.163702500E0,5.329517212E0,-2.032473450E0,-7.993377686E-2,5.704479945E0
2.173669500E0,9.792187042E0,-3.728746033E-1,-6.911128235E-1,9.823624559E0
2.183637500E0,1.271575745E1,1.104702759E0,-9.666897583E-1,1.280020878E1
2.193605500E0,1.423135574E1,1.586550751E0,-9.586065674E-1,1.435156981E1
2.203572500E0,1.443133987E1,5.132826233E-1,-6.173162842E-1,1.445365383E1
2.213540500E0,1.367616028E1,-1.627415771E0,1.577719116E-1,1.377355198E1
2.223507500E0,1.257505005E1,-4.083358612E0,5.361849976E-1,1.323227855E1
2.233475500E0,1.153935379E1,-5.665119324E0,3.239263916E-1,1.285905094E1
2.243443500E0,1.192120972E1,-5.368585968E0,5.643264771E-2,1.307440787E1
2.253410500E0,1.512350052E1,-3.403322754E0,-1.291813660E-1,1.550224376E1
2.263378709E0,2.089130630E1,-9.810598755E-1,-3.490740967E-1,2.091724194E1
2.273345708E0,2.725666946E1,4.897814941E-1,-4.878355408E-1,2.726543416E1
2.283313708E0,3.211272125E1,9.192384338E-1,7.819738770E-1,3.213539091E1
2.293281708E0,3.455354553E1,5.962101746E-1,2.835403748E0,3.467481060E1
2.303248709E0,3.347548737E1,-6.972500610E-1,3.658392334E0,3.368201666E1
2.313216709E0,3.034040680E1,-3.075354767E0,2.312541046E0,3.058342587E1
2.323184709E0,2.947924759E1,-5.055437164E0,7.461982727E-1,2.991889529E1
2.333151708E0,2.980976028E1,-5.335504761E0,5.698649597E-1,3.028884556E1
2.343119708E0,3.070444977E1,-4.790637817E0,1.979184265E0,3.113889235E1
2.353086709E0,3.237243118E1,-4.419260101E0,3.510649567E0,3.286074894E1
2.363054709E0,3.356260620E1,-4.179309082E0,4.139641571E0,3.407421007E1
2.373022709E0,3.337774063E1,-4.064048767E0,3.696562958E0,3.382683313E1
2.382989708E0,3.198024673E1,-3.500171356E0,2.978805542E0,3.230883259E1
2.392957708E0,2.887495422E1,-2.704126740E0,2.096689911E0,2.907699076E1
2.402924709E0,2.432561462E1,-2.532284088E0,1.016685791E0,2.447818701E1
2.412892709E0,1.922317520E1,-2.819536743E0,-5.822891235E-2,1.942893828E1
2.422860709E0,1.388422760E1,-3.381168823E0,-6.753955078E-1,1.430595113E1
2.432827708E0,8.703800354E0,-3.706143036E0,-1.168320465E0,9.531873348E0
2.442795708E0,4.206402740E0,-3.439098358E0,-1.981728973E0,5.783465333E0
2.452762709E0,4.808001709E-1,-2.567610626E0,-3.066523132E0,4.028319408E0
2.462730709E0,-1.811532898E0,-7.226971436E-1,-4.183500366E0,4.615800896E0
2.472698709E0,-3.866759033E0,1.298699341E0,-4.333488464E0,5.951266056E0
2.482665708E0,-5.237308960E0,2.353106689E0,-3.517535248E0,6.733466452E0
2.492633708E0,-5.197491760E0,1.731748810E0,-2.553839264E0,6.044416392E0
2.502601708E0,-4.466262360E0,-2.517764282E-1,-1.700314178E0,4.785599141E0
2.512568709E0,-3.490291901E0,-1.832639008E0,-3.872447205E-1,3.961143996E0
2.522536709E0,-1.671873322E0,-2.495610352E0,1.463806000E0,3.341550454E0
2.532504709E0,3.942800903E-1,-2.530188446E0,2.491868134E0,3.573054318E0
2.542471709E0,1.854343872E0,-1.585652618E0,2.606679382E0,3.570386929E0
2.552439709E0,2.808908844E0,1.296304321E-1,2.073937225E0,3.493993211E0
2.562406708E0,3.622916107E0,1.537303162E0,1.644180908E0,4.265226019E0
2.572374708E0,4.780159607E0,2.192341003E0,1.505569153E0,5.470194093E0
2.582342708E0,5.956563263E0,2.080972595E0,1.472487946E0,6.479144511E0
2.592309709E0,5.485193481E0,9.898915100E-1,1.022673340E0,5.666841580E0
2.602277709E0,3.297941895E0,-6.122268677E-1,5.833369446E-1,3.404632795E0
2.612244708E0,5.240602112E-1,-1.971250763E0,4.073030090E-1,2.079991446E0
2.622212708E0,-1.747765503E0,-2.934048615E0,2.576142883E-1,3.424863595E0
2.632180708E0,-3.002606049E0,-3.464545441E0,4.290078735E-1,4.604646126E0
2.642147709E0,-3.478167114E0,-3.367996216E0,7.765850830E-1,4.903481353E0
2.652115709E0,-3.519630890E0,-2.771187286E0,7.819738770E-1,4.547390870E0
2.662083709E0,-2.989134064E0,-1.936073914E0,7.238946533E-1,3.634188784E0
2.672050708E0,-1.728904724E0,-1.260977783E0,6.427633667E-1,2.234350299E0
2.682018708E0,-4.108955383E-1,-1.039288788E0,6.246510315E-1,1.280291076E0
2.691985709E0,3.185375977E-1,-1.207838287E0,6.767427063E-1,1.420675973E0
2.701953709E0,3.483256531E-1,-1.516197052E0,6.429130554E-1,1.683306703E0
2.711921709E0,9.654922485E-2,-1.789828033E0,4.333488464E-1,1.844070868E0
2.721888708E0,-5.345384216E-1,-1.926194458E0,4.387376404E-1,2.046569601E0
2.731856708E0,-1.011895752E0,-1.895059204E0,5.324427795E-1,2.213295668E0
2.741824708E0,-7.182064819E-1,-1.582808533E0,6.698570251E-1,1.862743094E0
2.751791709E0,-4.805007935E-2,-1.199455719E0,7.683522034E-1,1.425260657E0
2.761759709E0,3.963757324E-1,-9.764195251E-1,6.472540283E-1,1.236707964E0
2.771726708E0,4.198768616E-1,-6.659651184E-1,2.808160400E-1,8.358610926E-1
2.781694708E0,3.637435913E-2,-2.854563904E-1,-4.644841003E-1,5.464008824E-1
2.791662708E0,-5.339396667E-1,-2.733316040E-1,-1.167572021E0,1.312640910E0
2.801629709E0,-9.383985901E-1,-4.987628174E-1,-1.292711792E0,1.673457510E0
2.811597709E0,-7.843688965E-1,-5.526507568E-1,-5.801934814E-1,1.121285825E0
2.821565709E0,8.577163696E-2,-3.558100891E-1,6.972500610E-1,7.874739620E-1
2.831532708E0,1.230441284E0,2.095642090E-3,1.849553833E0,2.221449870E0
2.841500708E0,2.082469482E0,-7.289840698E-2,2.857258301E0,3.536370784E0
2.851467709E0,2.871778107E0,-7.412585449E-1,3.158731384E0,4.332915610E0
2.861435709E0,3.410058746E0,-1.307381287E0,1.815125427E0,4.078287238E0
2.871403709E0,3.969595184E0,-1.358425140E0,-3.541635132E-1,4.210515002E0
2.881370708E0,5.287304993E0,-1.582958221E0,-3.040926361E0,6.301474744E0
2.891338708E0,9.763147430E0,-3.670816498E0,-4.322411499E0,1.129057938E1
2.901306708E0,1.739996658E1,-7.401957550E0,-2.485730896E0,1.907161951E1
2.911273709E0,2.706431946E1,-1.137888748E1,1.561852112E0,2.940060969E1
2.921241709E0,3.668840607E1,-1.371897125E1,5.455405426E0,3.954757591E1
2.931208708E0,4.406970657E1,-1.223495728E1,4.902604980E0,4.599857338E1
2.941176708E0,4.800277771E1,-8.524922333E0,9.699829102E-1,4.876352977E1
2.951144708E0,4.848073380E1,-5.854774933E0,-4.388873291E-1,4.883495225E1
2.961111709E0,4.370311890E1,-5.543123016E0,2.186952209E0,4.410750020E1
2.971079709E0,3.275817902E1,-4.755610657E0,6.044430542E0,3.364891181E1
2.981046708E0,2.029943710E1,-2.865790558E0,7.603588257E0,2.186537117E1
2.991014708E0,1.052835617E1,-2.918480988E0,7.082970886E0,1.302045666E1
3.000982708E0,4.908592529E0,-4.925507355E0,4.980592804E0,8.553432527E0
3.010949709E0,3.153342590E0,-7.477700043E0,1.147513733E0,8.196118300E0
3.020917709E0,3.994892578E0,-8.618777161E0,-3.167712708E0,1.001383494E1
3.030885709E0,6.770869904E0,-7.243586884E0,-6.024971008E0,1.160234915E1
3.040852709E0,1.053419403E1,-4.420307922E0,-6.290069733E0,1.304121709E1
3.050820709E0,1.450453766E1,-1.751657410E0,-5.164859619E0,1.549598952E1
3.060787708E0,1.779768951E1,2.707868958E-1,-4.252207489E0,1.830061054E1
3.070755708E0,1.946252747E1,1.784738617E0,-3.393293610E0,1.983657503E1
3.080723708E0,1.844105164E1,2.788700867E0,-2.210603027E0,1.878126736E1
3.090690709E0,1.358305389E1,2.465822296E0,-7.682025146E-1,1.382641558E1
3.100658709E0,7.615862732E0,4.608915710E-1,9.422904968E-1,7.687762846E0
3.110626709E0,2.862198029E0,-2.467019806E0,1.897454224E0,4.228320802E0
3.120593708E0,-8.204438782E-1,-4.954097900E0,1.746268616E0,5.316546646E0
3.130561708E0,-2.858306122E0,-6.099965057E0,8.268804932E-1,6.786988945E0
3.140528709E0,-2.822081451E0,-5.823639679E0,-4.498146057E-1,6.487006706E0
3.150496709E0,-5.276527405E-1,-4.539460144E0,-1.332229614E0,4.760247006E0
3.160464709E0,2.994822235E0,-2.596350861E0,-1.481618958E0,4.231452794E0
3.170431708E0,6.467899933E0,-3.549119568E-1,-1.071322174E0,6.565624360E0
3.180399708E0,9.482930145E0,1.645228729E0,2.073188782E-1,9.626823091E0
3.190367708E0,1.170655609E1,2.492915955E0,1.806593170E0,1.210462161E1
3.200334709E0,1.305884399E1,1.970053253E0,2.405497742E0,1.342389421E1
3.210302709E0,1.313533493E1,6.382727051E-1,1.707499237E0,1.326122051E1
3.220269708E0,1.180205750E1,-1.182840271E0,2.013313293E-1,1.186289200E1
3.230237708E0,9.946815491E0,-2.932851105E0,-9.714797974E-1,1.041559057E1
