"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.981899541E0,-1.483864288E0,7.323969727E0,1.406175842E0,7.603927688E0
1.991867541E0,-2.822081451E0,8.947942657E0,7.854167175E-1,9.415237700E0
2.001835541E0,-3.348836060E0,1.088356750E1,-8.502319336E-2,1.138744807E1
2.011803541E0,-3.991749115E0,1.113519424E1,-2.626737671E0,1.211719285E1
2.021770542E0,-6.508465576E0,9.317973175E0,-5.029241638E0,1.242891869E1
2.031738542E0,-1.071531738E1,6.774761810E0,-6.313271484E0,1.416237343E1
2.041706542E0,-1.271306305E1,4.086202698E0,-2.626887360E0,1.360953937E1
2.051674542E0,-1.135703293E1,3.654350739E0,1.634600830E-1,1.193160490E1
2.061642542E0,-9.198521576E0,5.614674225E0,-1.439855804E0,1.087246755E1
2.071610542E0,-5.827980652E0,8.553812256E0,-1.639241180E0,1.047951212E1
2.081577541E0,-2.444566498E0,1.339669144E1,-1.248104553E0,1.367497758E1
2.091545541E0,1.748064880E0,2.559991470E1,-9.533524933E0,2.737333486E1
2.101513541E0,5.489833832E0,3.896487213E1,-7.304809570E0,4.002199119E1
2.111481541E0,1.708996124E0,4.376853287E1,1.256097931E1,4.556734948E1
2.121449541E0,-8.156837769E0,4.888564178E1,1.413435745E1,5.153755947E1
2.131417541E0,-2.520728119E1,4.768079727E1,-4.634512482E0,5.413265336E1
2.141385541E0,-3.701802063E1,3.854798904E1,-1.078656921E1,5.452184320E1
2.151352542E0,-2.483949600E1,3.081506973E1,6.646179199E0,4.013403521E1
2.161320542E0,-1.055080948E1,2.898707108E1,4.606371002E0,3.118955793E1
2.171288542E0,-5.905369720E0,2.716086868E1,-3.254831543E0,2.798535523E1
2.181256542E0,-5.229076080E0,2.570185272E1,-1.712438965E0,2.628423324E1
2.191224542E0,-5.627397766E0,2.539259583E1,2.641856232E0,2.614251198E1
2.201192542E0,-7.460336151E0,2.426514038E1,3.852089539E0,2.567668684E1
2.211160542E0,-8.182883606E0,2.204361008E1,3.952979736E0,2.384337179E1
2.221127833E0,-7.901917877E0,2.104353973E1,4.084705811E0,2.284634965E1
2.231095833E0,-6.841073914E0,2.026590683E1,2.264790344E0,2.150898759E1
2.241063833E0,-5.407355347E0,1.678923660E1,-8.337661743E-2,1.763873321E1
2.251031833E0,-4.189487915E0,1.216984268E1,-2.701881409E0,1.315131336E1
2.260999833E0,-3.740122375E0,7.972720642E0,-4.204456787E0,9.758598603E0
2.270967833E0,-3.316952362E0,3.078797607E0,-4.620441742E0,6.467584524E0
2.280934833E0,-2.056423645E0,-1.967508545E0,-3.080294495E0,4.193826684E0
2.290902833E0,-6.530918884E-1,-7.704029388E0,1.438059540E0,7.864261763E0
2.300870833E0,4.261188812E0,-1.391401566E1,4.277953949E0,1.516767786E1
2.310838833E0,8.815168762E0,-1.560130692E1,2.048190765E0,1.803615988E1
2.320806833E0,4.108805695E0,-1.588451797E1,1.141077118E0,1.644695268E1
2.330774833E0,-3.769611053E0,-1.404589142E1,3.011287994E0,1.485142716E1
2.340741833E0,-7.632627869E0,-9.084458771E0,6.523284760E0,1.354022317E1
2.350709833E0,-5.361550598E0,-4.299359436E0,3.726650391E0,7.817841103E0
2.360677833E0,-2.122286682E0,-1.609004059E0,7.484436035E-2,2.664319144E0
2.370645833E0,-3.073109436E-1,-3.712280273E-1,-1.032253418E0,1.139209104E0
2.380613833E0,5.574407959E-1,3.270698547E-1,-9.798623657E-1,1.173816505E0
2.390581833E0,9.592053223E-1,3.517684937E-1,-6.819818115E-1,1.228379060E0
2.400549833E0,1.394200745E0,5.113366699E-1,3.061134338E-1,1.516234263E0
2.410516833E0,1.740430756E0,8.559201050E-1,1.362167358E-1,1.944287386E0
2.420484833E0,1.221759338E0,1.297501831E0,-1.776056671E0,2.516065218E0
2.430452833E0,1.146166534E0,1.595831451E0,-1.759441223E0,2.637424722E0
2.440420833E0,1.123264160E0,1.895059204E0,-1.260977783E0,2.538313757E0
2.450388833E0,9.511221313E-1,2.085762634E0,-9.954299927E-1,2.499183856E0
2.460356833E0,9.936337280E-1,2.096989288E0,-4.885839844E-1,2.371368038E0
2.470323833E0,1.306632843E0,1.778751068E0,6.930587769E-2,2.208177541E0
2.480291833E0,1.827250214E0,1.574126587E0,7.039860535E-1,2.512431933E0
2.490259833E0,2.344275055E0,1.460512848E0,1.493743744E0,3.140062688E0
2.500227833E0,2.766097870E0,1.585652618E0,1.887874146E0,3.705355643E0
2.510195833E0,3.180286560E0,1.882036285E0,2.264640656E0,4.334152799E0
2.520163833E0,3.464246063E0,1.795965271E0,3.066822510E0,4.963052725E0
2.530131833E0,3.543581085E0,1.145717468E0,3.743565216E0,5.280522318E0
2.540098833E0,3.045566711E0,1.881587219E-1,3.091670837E0,4.343881774E0
2.550066833E0,2.279010773E0,-5.794450378E-1,2.033221893E0,3.108639240E0
2.560034833E0,1.631607056E0,-1.257534943E0,1.442699890E0,2.514939102E0
2.570002833E0,1.279539185E0,-1.489402771E0,8.919950867E-1,2.156663250E0
2.579970833E0,1.166823578E0,-1.429976349E0,5.463638306E-2,1.846427565E0
2.589938833E0,1.032852173E0,-1.384920044E0,-3.391946411E-1,1.760636289E0
2.599905833E0,9.190887451E-1,-1.340013428E0,-7.168592834E-1,1.776020084E0
2.609873833E0,7.426057434E-1,-1.121916962E0,-1.167272644E0,1.781203634E0
2.619841833E0,5.278024292E-1,-8.159532166E-1,-1.526375885E0,1.809469093E0
2.629809833E0,3.456312561E-1,-5.215155029E-1,-1.679806824E0,1.792537405E0
2.639777833E0,1.923500061E-1,-2.752775574E-1,-1.666933594E0,1.700424613E0
2.649745833E0,1.646575928E-2,1.362167358E-2,-1.622326355E0,1.622467095E0
2.659712833E0,-1.462458801E-1,3.556604004E-1,-1.501228180E0,1.549699399E0
2.669680833E0,-2.362088013E-1,7.150630188E-1,-1.179397430E0,1.399316983E0
2.679648833E0,-1.411564636E-1,9.559121704E-1,-8.502319336E-1,1.287084910E0
2.689616833E0,3.757186890E-2,1.078207855E0,-5.556445312E-1,1.213542199E0
2.699584833E0,1.950444031E-1,1.110241241E0,-2.805166626E-1,1.161622801E0
2.709552833E0,4.791535950E-1,1.490749969E0,-4.110452271E-1,1.618913777E0
2.719520833E0,2.051184540E0,7.421117706E0,-1.385653519E1,1.585193721E1
2.729487833E0,4.545447693E0,1.193782516E1,-1.533276535E1,1.995661438E1
2.739455833E0,4.803810425E0,1.117665802E1,3.910318451E0,1.277829681E1
2.749423833E0,6.412066040E0,1.901585632E1,6.808591461E0,2.119137325E1
2.759391833E0,4.058061218E0,3.596076920E1,6.324498138E0,3.673750207E1
2.769359833E0,-4.787045288E0,6.035853378E1,2.808010712E0,6.061314484E1
2.779327833E0,-1.991024643E1,7.400490601E1,2.373015289E0,7.667317150E1
2.789295833E0,-3.723746429E1,7.069289337E1,-2.174438232E1,8.280659444E1
2.799262833E0,-2.925860641E1,6.074428162E1,1.736913071E1,6.962485548E1
2.809230833E0,-1.059856018E1,4.600054138E1,-8.833131409E-1,4.721397598E1
2.819198833E0,8.893306274E0,3.594849472E1,-2.886971512E1,4.695578367E1
2.829166833E0,8.454418945E-1,2.730486923E1,1.122440872E1,2.953401441E1
2.839134833E0,-2.194736023E0,1.770218811E1,7.568261719E0,1.937686547E1
2.849102833E0,-1.485810242E0,9.418414307E0,1.053209839E0,9.592883356E0
2.859069833E0,-6.042933655E-1,2.950963440E0,2.161505127E-1,3.019946480E0
2.869037833E0,1.779798889E-1,-2.030078430E0,3.742218018E-3,2.037868808E0
2.879005833E0,6.608757019E-1,-4.667444000E0,1.759590912E0,5.031694582E0
2.888973833E0,2.155966644E0,-3.996389465E0,3.383264465E0,5.662667161E0
2.898941833E0,3.321143646E0,-2.478994904E0,3.568728790E0,5.469116568E0
2.908909833E0,2.882855072E0,-1.306183777E0,2.827470245E0,4.244002523E0
2.918877833E0,2.412982178E0,-7.644602966E-1,2.663860474E0,3.674647624E0
2.928844833E0,1.768871613E0,-4.195774841E-1,2.500699768E0,3.091674526E0
2.938812833E0,1.368454285E0,-2.609074402E-1,1.506317596E0,2.051763272E0
2.948780833E0,7.762857056E-1,-7.002438354E-1,1.049617310E0,1.481437620E0
2.958748833E0,4.290078735E-1,-1.063089294E0,9.699829102E-1,1.501690198E0
2.968716833E0,2.067201233E-1,-1.373394012E0,1.066831512E0,1.751306312E0
2.978684833E0,-4.475692749E-2,-1.660796356E0,1.502276001E0,2.239884127E0
2.988651833E0,-1.848655701E-1,-1.742227020E0,2.306553497E0,2.896501218E0
2.998619833E0,-2.014810181E-1,-1.544488220E0,2.709066467E0,3.124912733E0
3.008587833E0,-1.672023010E-1,-8.767268372E-1,1.693129120E0,1.913973034E0
3.018555833E0,1.404080200E-1,1.459465027E-1,2.716850281E-1,3.388621375E-1
3.028523833E0,1.942959595E-1,1.424437866E0,-1.683998108E-1,1.447457305E0
3.038491833E0,3.094065857E-1,3.315006409E0,-1.059347076E0,3.493882676E0
3.048458833E0,4.108955383E-1,6.705904999E0,-4.290827179E0,7.971774889E0
3.058426833E0,4.727169800E-1,1.153546188E1,-6.060297546E0,1.303907775E1
3.068394833E0,4.815486145E-1,1.801144501E1,-4.353247375E0,1.853631039E1
3.078362833E0,-8.692424011E-1,2.624058243E1,-1.586850128E0,2.630288657E1
3.088330833E0,-4.964127045E0,3.134167465E1,1.476529541E0,3.176670060E1
3.098298833E0,-8.823551331E0,3.253873535E1,3.306174774E0,3.387558336E1
3.108266833E0,-9.659263458E0,2.751787628E1,4.879103851E0,2.956924991E1
3.118233833E0,-6.306086426E0,1.982327728E1,6.509363708E0,2.179680858E1
3.128201833E0,4.161346436E-2,1.699895050E1,-1.716929626E0,1.708548791E1
3.138169833E0,2.888842621E0,1.337917786E1,-5.782175903E0,1.485871360E1
