"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.772917292E0,3.735631714E0,-8.721763000E0,1.135089569E0,9.555758602E0
2.782885292E0,4.107159119E0,-9.232201538E0,9.098080444E-1,1.014544489E1
2.792854292E0,4.796475677E0,-9.696086884E0,1.247056732E0,1.088923460E1
2.802822292E0,6.352190552E0,-1.015623001E1,2.252216492E0,1.218900373E1
2.812791292E0,7.632178802E0,-9.964628448E0,6.159690857E-1,1.256675739E1
2.822759292E0,7.331903229E0,-9.279054108E0,-3.124602356E0,1.223195773E1
2.832728292E0,6.308481445E0,-8.744216309E0,-5.639672241E0,1.216816173E1
2.842696292E0,5.047952728E0,-8.182883606E0,-6.233337708E0,1.145844273E1
2.852665292E0,4.124223633E0,-7.954009552E0,-4.753964081E0,1.014276407E1
2.862633292E0,3.658392334E0,-8.043523407E0,-2.507585449E0,9.185319159E0
2.872602292E0,3.590733032E0,-8.264014893E0,-6.062393188E-1,9.030771394E0
2.882570292E0,3.834725647E0,-8.574618988E0,6.957531738E-1,9.418772959E0
2.892539292E0,4.106710052E0,-8.964558105E0,1.442699890E0,9.965427861E0
2.902507292E0,4.145030365E0,-9.257349243E0,1.768422546E0,1.029597543E1
2.912476292E0,3.924538879E0,-9.348060608E0,1.623374176E0,1.026759886E1
2.922444292E0,3.704795837E0,-9.262438660E0,1.350192261E0,1.006684167E1
2.932413292E0,3.647914124E0,-9.061257019E0,1.202449493E0,9.841724493E0
2.942381292E0,3.789669342E0,-8.878786469E0,1.075363770E0,9.713436576E0
2.952350292E0,4.168681183E0,-8.881031799E0,7.716453552E-1,9.841039842E0
2.962318292E0,4.597090302E0,-9.236542511E0,3.719764709E-1,1.032401682E1
2.972286292E0,5.051694946E0,-9.693991241E0,1.763333130E-1,1.093271153E1
2.982255292E0,5.697302399E0,-9.860295410E0,3.861968994E-2,1.138798365E1
2.992223292E0,6.446644135E0,-9.761949921E0,-3.712280273E-2,1.169855824E1
3.002192292E0,7.216642914E0,-9.345216522E0,-3.594026184E-1,1.181279717E1
3.012160292E0,7.539970551E0,-8.801996155E0,-1.092428284E0,1.164129253E1
3.022129292E0,7.445367279E0,-8.477920074E0,-1.598675537E0,1.139580564E1
3.032097292E0,7.701784058E0,-8.406817932E0,-1.764081573E0,1.153707282E1
3.042066292E0,8.462202759E0,-8.662635956E0,-1.725461884E0,1.223222612E1
3.052034292E0,9.373807068E0,-9.432934113E0,-1.676663361E0,1.340371982E1
3.062003292E0,9.951455841E0,-1.045770309E1,-1.568588104E0,1.452086416E1
3.071971292E0,9.974058838E0,-1.117096985E1,-1.490749969E0,1.504974261E1
3.081940292E0,9.735155640E0,-1.140478363E1,-1.804497528E0,1.510293204E1
3.091908292E0,9.013506317E0,-1.105017105E1,-2.182611237E0,1.442613490E1
3.101877292E0,8.173752594E0,-1.053434372E1,-2.142943726E0,1.350462280E1
3.111845292E0,8.141719208E0,-1.027358597E1,-1.633852386E0,1.320998236E1
3.121814292E0,8.159831543E0,-1.033914963E1,-8.276289368E-1,1.319719044E1
3.131782292E0,7.843688965E0,-1.072654404E1,6.227050781E-2,1.328856957E1
3.141751292E0,7.196734314E0,-1.117306549E1,1.003064117E0,1.332803492E1
3.151719292E0,6.047424316E0,-1.170595734E1,1.620679779E0,1.327506614E1
3.161688292E0,4.864883423E0,-1.237865845E1,1.938618622E0,1.344085257E1
3.171656292E0,4.152514801E0,-1.298235306E1,2.606080627E0,1.387719447E1
3.181625292E0,3.704795837E0,-1.359757370E1,3.592379608E0,1.454388923E1
3.191593292E0,3.099155273E0,-1.433224594E1,4.152365112E0,1.524008442E1
3.201562292E0,2.517315216E0,-1.514819916E1,4.293521576E0,1.594487821E1
3.211530292E0,2.745440826E0,-1.542347672E1,4.081412659E0,1.618885446E1
3.221499292E0,3.351829834E0,-1.501108429E1,3.165467377E0,1.570310792E1
